content,score,app,topics,label,value
tidak ada runcing tampung,5,bumble,8,negative,0.9931782484054565
aplikasi bagus,5,bumble,2,positive,0.9765526652336121
apl langsung ngedrop parah dha simpan data penuh kah ngeblank,1,bumble,2,negative,0.9987691044807434
premium nya mahal,5,bumble,0,negative,0.998529314994812
aplikasi nya tidak mau buka ya,1,bumble,9,negative,0.9942941069602966
tolong tindak lanjut akun nama made edo lisando leceh terimakasih,1,bumble,4,neutral,0.9983428716659546
baik habis uang,5,bumble,2,negative,0.9441184997558594
registrasi ribet malam tidak rekomendasi,1,bumble,9,negative,0.9973883032798767
cari jodoh lumayan bantu sih moga hasil,5,bumble,5,positive,0.9784667491912842
tarik,5,bumble,2,positive,0.9992191791534424
susah banget login,1,bumble,7,negative,0.999222993850708
tidak pernah match,3,bumble,0,positive,0.5058943629264832
umur bawah tidak bisa login,1,bumble,7,neutral,0.9963381290435791
bagus aplikasi,5,bumble,2,positive,0.9986706972122192
macet ya,2,bumble,9,negative,0.99915611743927
bumble anjinkk aing bayar tidak bisa swipe tolol,5,bumble,7,negative,0.6497750878334045
bayar tau tau blokir,1,bumble,7,negative,0.9989720582962036
pakai nya like limit tidak bisa kapai gue cakep loh tidak ada responnumpuk orang like cuman diliatin premium,1,bumble,7,negative,0.9985153079032898
habis scroll merefresh tolong beberin capek kalo merefresh chat,1,bumble,4,negative,0.9117361307144165
masuk nomor tunggu kode verifikasi aplikasi tolong kembang canggih,2,bumble,7,neutral,0.9989950060844421
bolak masuk nomer kagak ribet,1,bumble,7,negative,0.9909157156944275
kali pakai apk medsos akun tidak di block tidak buat salah tidak malah cownya ajar tidak yang report dasar coba parahhhhh sapa akunny block tidak lama block ckckckck,1,bumble,6,negative,0.9986836314201355
download tidak bisa buka cuman loading doang,1,bumble,9,negative,0.99857497215271
nomor tidak bisa login tidak tau sebab nya dikembbalikan,1,bumble,7,neutral,0.5399298071861267
update stuck paket data,5,bumble,9,negative,0.9932952523231506
logout ya akun umur tidak bisaaaa,3,bumble,7,negative,0.5440744757652283
sih detik suruh pasuk foto profile tidak jelas masuk,1,bumble,7,negative,0.9964085221290588
bayar,3,bumble,0,positive,0.6737655401229858
batas orang like,4,bumble,0,negative,0.7082865238189697
coba ya,3,bumble,2,neutral,0.760742723941803
berkat bumble doi teman,5,bumble,5,positive,0.9959932565689087
renti langgan sih autodebet cc,3,bumble,4,negative,0.8605866432189941
bumble tidak mulai chat blokir akun ya jelek banget aplikasi blokir akun alas,1,bumble,7,negative,0.999421238899231
super loading wifi sinyal full bagus,1,bumble,1,positive,0.9986874461174011
beli premium buka block,1,bumble,9,neutral,0.9964134097099304
akun tidak bisa masuk masuk contact support kasih tau umur cantum tanggal lahir umur,3,bumble,7,neutral,0.9988436698913574
paksa hapus tidak bisa orang suka mahal,3,bumble,4,negative,0.9987338185310364
fitur deskripsi,5,bumble,0,positive,0.9760255813598633
beda agama putus pacar dua putus kalo baik bumble msing moveon bumble cewek tidak benar cowok susah nya coba langsung butuh nya proses tau nya mana susah ya habis material coba aplikasi sortir orang lelah cariny haha,1,bumble,6,negative,0.9979429841041565
beli premium umur kena banned bawah contact support tidak ada respon,1,bumble,7,negative,0.5046061277389526
tidak bisa login,1,bumble,7,neutral,0.9500392079353333
sih blokir umur dasar aplikasi aneh,1,bumble,7,negative,0.9512438774108887
nge bug tidak bisa buka,1,bumble,9,negative,0.9984082579612732
aneh akun kena blokir atur langgar tawar jasa guide bule butuh app pelit banget tidak boleh orang kerja situ gue sumpahin lu bangkrut nutup rejeki orang,1,bumble,6,negative,0.9993883371353149
bagus sih cuman tidak cocok orang introvet malas cewek duluan sekali ketemu wa eh cowok kenal minjem uang juta tidak lagi cundle cowok cewek bumble kayak ya deh sekian terima kasih,1,bumble,6,negative,0.995536208152771
loading sinyal bagus,4,bumble,2,positive,0.9976916313171387
lot banget,1,bumble,2,positive,0.9146416783332825
match queue langsung hilang ya tolong tindak lanjut,3,bumble,0,neutral,0.9821749329566956
foto profil nya tidak bisa update,1,bumble,7,negative,0.9822392463684082
pulih akun ingat usia 1 tidak dapat login usia 1,1,bumble,7,neutral,0.9981197714805603
iseng instal tau besok lihat ulas,3,bumble,0,neutral,0.7528898119926453
lumayan hibur sih,4,bumble,6,positive,0.985560953617096
bumble apk pakai bahasa inggris ya tidak bisa rubah,4,bumble,3,neutral,0.8477286100387573
sih ya tuhan bumblee akun kali blokir umur knpaaaaaaaaa kali blokir akun beda,1,bumble,7,negative,0.9190037250518799
top up suruh bayar terus,1,bumble,5,negative,0.734102189540863
aplikasi ajar login pakai nomor telepon verifikasi telpone telepon angkat mati bikin kesel aplikasi,1,bumble,6,neutral,0.9893530607223511
bagus sih cuman tidak cocok orang introvet malas cewek duluan sekali ketemu wa eh cowok kenal minjem uang juta tidak lagi cundle cowok cewek bumble kayak ya deh sekian terima kasih,1,bumble,6,negative,0.995536208152771
top up suruh bayar terus,1,bumble,5,negative,0.734102189540863
bumble apk pakai bahasa inggris ya tidak bisa rubah,4,bumble,3,neutral,0.8477286100387573
kali loadingnya jaring internet lancar,1,bumble,7,positive,0.9984425902366638
aplikasi ajar login pakai nomor telepon verifikasi telpone telepon angkat mati bikin kesel aplikasi,1,bumble,6,neutral,0.9893530607223511
sih ya tuhan bumblee akun kali blokir umur knpaaaaaaaaa kali blokir akun beda,1,bumble,7,negative,0.9190037250518799
tidak support bahasa,2,bumble,1,negative,0.9992148876190186
anjirit gue bayar dowlod tidak bisa salah nya mana sih nih aplikasi sial,1,bumble,9,negative,0.9991286396980286
kecewa iya tidak ada angin tidak ada hujan akun blokir bumble alas my akun fake cerita thts me reall not fake lapor tidak di balikin aku rajin langgan premium pakai sistem kenal wajah laporin orang fake blokir benar tolong sistem bumble nya benerin tidak ada salah tidak aneh bumble blokir my acc bumble nya,1,bumble,3,negative,0.9831772446632385
bagus sih mahal premiummya sminggu susah temu cewek nya,5,bumble,7,negative,0.8913742303848267
anjir saldo spay tau tau sedot lanjut langgan app tidak ada notif apaapa,1,bumble,9,negative,0.881355345249176
kayak tidak tau premium coba,2,bumble,7,negative,0.9986760020256042
mohon baik koneksi jelek wifi,3,bumble,1,negative,0.9971014857292175
beli langgan tidak aktif langgan nya,2,bumble,9,negative,0.707649827003479
sesal gua langgan langgan premium apk tidak guna,1,bumble,9,negative,0.8229098320007324
match susah kaya tidak kayak pemabatasan kali ya tidak seasik suruh bayar,2,bumble,0,negative,0.9985602498054504
bagus gampang jodoh,5,bumble,2,positive,0.9967057108879089
download dsruh bayar tidak juga ngechat,1,bumble,9,negative,0.574747622013092
upload photo kagak main,1,bumble,7,negative,0.9968834519386292
tidak bisa log nomor handphone,1,bumble,7,negative,0.6002187728881836
lihat orang ngelike kitaini bayar sayang sih,4,bumble,9,negative,0.5026687383651733
ulang kali pasuk no telpon daftar tidak bisa,2,bumble,7,neutral,0.7921144962310791
aneh akun kena blokir atur langgar tawar jasa guide bule butuh app pelit banget tidak boleh orang kerja situ gue sumpahin lu bangkrut nutup rejeki orang,1,bumble,6,negative,0.9993883371353149
tidak ada tombol login email,1,bumble,7,neutral,0.9776350259780884
tidak ada poto cewek cosplayer otaku ngehobi aplikasi dating tidak rekomen mending ngewaifu,1,bumble,4,negative,0.9951684474945068
batas orang like,4,bumble,0,negative,0.7082865238189697
mahal premium,1,bumble,0,negative,0.9988277554512024
eror apk nya tidak bisa buka,3,bumble,7,negative,0.9980707764625549
ribet daftar login akun,1,bumble,7,neutral,0.9682320952415466
maaf kasih bintang tidak bisa kirim nomor verifikasi ya nomor benersampe emosi,2,bumble,7,negative,0.983317494392395
tidak bisa ngechat tidak swipe match ya,2,bumble,0,negative,0.9842095375061035
baguuusss tapiii sayang banget like nya terbatass huhuhuhu,4,bumble,8,negative,0.9792187809944153
guna anak remaja,5,bumble,4,negative,0.9786755442619324
bagus kaya kjrang penghima dikit banget,4,bumble,7,positive,0.9909712076187134
tidak bisa daftar pakai nomor hape not rekomendit,1,bumble,6,negative,0.9179595112800598
mangkasih ya bumble tlah temu kak gerard cabang mana ya,5,bumble,5,neutral,0.7605734467506409
aplikasi ya login mati ampun deh admin bikin gemas,1,bumble,7,negative,0.9991256594657898
big thanks bumble jodoh berkat bumble,5,bumble,5,positive,0.9977681636810303
nih sih sinyaln kuat muter,1,bumble,6,negative,0.9920696020126343
tidak ada respon likemungkin fake account,3,bumble,6,negative,0.993676483631134
akun hapus ya,1,bumble,7,neutral,0.9921016097068787
aplikasi tolol tidak bisa masuk anjing,1,bumble,7,negative,0.7307218313217163
tidak bisa akses parah deh,1,bumble,3,negative,0.9958179593086243
aplikasi inti bayar,1,bumble,9,neutral,0.8590149879455566
kasih bintang ya kalo bagus entar kasih bintang,3,bumble,3,positive,0.7301067113876343
iseng instal tau besok lihat ulas,3,bumble,0,neutral,0.7528898119926453
tidak jelas umur gue bilang coba akun berkalikali,1,bumble,7,negative,0.9968200922012329
lumayan hibur sih,4,bumble,6,positive,0.985560953617096
seru ngisi sepi,5,bumble,7,negative,0.9953025579452515
aplikasi tidak ada apa senang,2,bumble,1,negative,0.9984723925590515
suka bumbletop suka pohon bintang bumble,5,bumble,7,positive,0.9992398023605347
banget pakai foto daftar,1,bumble,7,neutral,0.9966925382614136
tiba akun blokir tidak laku pelanggaranpelanggaran apa sat coba daftar tidak tahun niat tidak sih hubung tim dukung jawab tidak muas,1,bumble,7,negative,0.9691318869590759
cari teman suruh bayarpinginya untung mulu apk,1,bumble,9,positive,0.8929028511047363
bumble please deh lo banget loadingnya,1,bumble,3,negative,0.9922876358032227
terima kasih bumble mampertemukan,5,bumble,4,positive,0.9969913959503174
aplikasi kencan andal,5,bumble,6,positive,0.9992004036903381
gagal download ya,2,bumble,7,negative,0.9988479614257812
tidak bisa masuk,2,bumble,0,negative,0.8157892227172852
bagus cari pasang serius lanjut,5,bumble,5,positive,0.9808287024497986
aplikasi bagus,5,bumble,2,positive,0.9765526652336121
verifikasi susah banget,1,bumble,7,negative,0.9992669224739075
ih tidak bisa connect instagram,2,bumble,9,negative,0.9445375204086304
uninstalwajib bayar anggota hehhee,1,bumble,9,negative,0.5340903401374817
aplikasi jelek mending kalo download pikir lihat rating apk,1,bumble,7,negative,0.9993106126785278
premium ya,3,bumble,9,negative,0.9806593060493469
suara call tidak masuk ya,3,bumble,1,negative,0.9442543387413025
atur bahasa bahasa indonesia tolong,2,bumble,1,neutral,0.9986692667007446
akhrinay geser sumbu sampah sedot uang laku,5,bumble,9,neutral,0.9989712238311768
umur nyata tidak bisa login tunggu umur aneh,1,bumble,7,negative,0.9913137555122375
cowok cakep cakep player,5,bumble,8,positive,0.998332679271698
aplikasi bayar kah gratis cari teman,1,bumble,5,neutral,0.9792099595069885
beda cari match tidak ketemu ketemu,1,bumble,5,negative,0.9958422780036926
chat bayar serba bayar,1,bumble,9,negative,0.6731395721435547
game nya serius seru banget teman,5,bumble,9,positive,0.999108612537384
tidak laku salah apa akun blokir,1,bumble,7,negative,0.9975355863571167
isi orang sih elite muka sulit sombong anjir,1,bumble,1,negative,0.9990992546081543
dah bayar tiba blokir,1,bumble,7,negative,0.9989344477653503
aplikasi busuk cacat foto ku tidak bisa hapus biadab auto uninstal cuihhh,1,bumble,9,negative,0.9993900060653687
tidak dapat kode verifikasisusah login,1,bumble,7,neutral,0.9989604949951172
susah match pasang beli tidak kayak app dating,2,bumble,0,negative,0.9984789490699768
rumit premium lihat suka,3,bumble,9,positive,0.9957285523414612
gps tidak genah foto hapus tidak langgar etika,1,bumble,8,neutral,0.9047598838806152
dpetin jodoh aplikasi,5,bumble,5,neutral,0.7650529742240906
sulit verifikasi,1,bumble,7,negative,0.9991833567619324
susah masuk nay ribet,1,bumble,7,negative,0.9990814924240112
tantang cewek mana matched awal chatnyapa awal cewek,4,bumble,0,negative,0.9750644564628601
nomor salah nomor akun hapus ya,1,bumble,7,neutral,0.9979520440101624
aplikasi tolol gue hilang mulu manansdkarang blok,1,bumble,4,negative,0.9993232488632202
biaya,4,bumble,1,negative,0.9532669186592102
ngestak metode login ulang mula,1,bumble,6,neutral,0.9134068489074707
kali coba kali uninstall ingat umur dah akun bumble nya,1,bumble,7,neutral,0.8481498956680298
tidak tarik,1,bumble,2,negative,0.9984346032142639
tidak tau download,5,bumble,7,negative,0.9941450953483582
parah banget main tbtb ya,1,bumble,7,negative,0.9993255138397217
swipe kanan tidak dibatesin wksksks,5,bumble,9,negative,0.9515621066093445
halo kemarin akun sengaja ter delete akun,4,bumble,7,neutral,0.9928667545318604
lumayan memperbanya teman,4,bumble,6,positive,0.9957893490791321
ubah bahasa aplikasi nya,4,bumble,1,neutral,0.9978693723678589
akun hoode lont kedok cari fwb deh pakai foto orang verif khonthol,1,bumble,7,negative,0.996469259262085
bagus ketemu orang moga salah satu jodoh,5,bumble,5,positive,0.9826227426528931
deh akun masuk tidak mau terima kode cari jodoh ribet,3,bumble,5,negative,0.99748694896698
tahu bumble kalo match chat duluan sih cewek ya tidak malu kocheng,4,bumble,0,negative,0.5621379613876343
cakap bayar,1,bumble,4,positive,0.8889374136924744
isi orang tau obrol tidak cuma hi salken hi salken,5,bumble,3,negative,0.8929654955863953
premium terus,1,bumble,0,negative,0.9956033229827881
apk pasuk tanggal lahir salah gue makek tanggal lahir,1,bumble,7,neutral,0.9488206505775452
tidak dapat match,1,bumble,0,negative,0.9980419874191284
kasih bintang sgini tidak bisa chat,3,bumble,3,neutral,0.9449275135993958
pas verif kode negeranya tidak bisa pencet,1,bumble,7,neutral,0.9984549283981323
lambat,4,bumble,1,negative,0.9032086133956909
mending tinder gakbisa macth kalo tidak beli,1,bumble,6,negative,0.9990875720977783
tidak bisa login,1,bumble,7,neutral,0.9500392079353333
kalo bagus tambah bintang,4,bumble,3,positive,0.9955015778541565
aplikasi,4,bumble,6,positive,0.998157799243927
tidak tau chatnya,4,bumble,9,negative,0.9985974431037903
bingung pakai aplikasi nya,4,bumble,6,negative,0.9978567957878113
aplikasi tidak bisa buka,1,bumble,9,negative,0.8730895519256592
bayar aplikasi tidak jelas orang china nih,1,bumble,6,negative,0.9993957281112671
pasuk no trakhr tidak bisa pas verifikasiknp,1,bumble,7,neutral,0.9953945279121399
indak erti makenya,5,bumble,9,neutral,0.6383291482925415
tidak dapat manfaat penuh,3,bumble,1,negative,0.9968141913414001
kasih gratis min kalo tidak bayar,3,bumble,7,neutral,0.9938790798187256
kalo like cari teman bayar yaapa,2,bumble,5,negative,0.9969539642333984
daftar susah stgh mati,1,bumble,1,negative,0.9983035326004028
coba bagus kasih bintang,2,bumble,2,positive,0.9936582446098328
susah banget cari teman korea,3,bumble,2,negative,0.9993522763252258
bagus teman,5,bumble,2,positive,0.9988478422164917
akun hilang tidak bisa dibalikin,3,bumble,7,negative,0.9019486904144287
update aco,2,bumble,7,neutral,0.6993113160133362
min kerja cs nya filipina daftar,5,bumble,1,neutral,0.9977715015411377
bantu,5,bumble,5,negative,0.8234580159187317
tari dana akun hapus,1,bumble,7,neutral,0.9988957643508911
aplikasi senang,4,bumble,1,positive,0.9991850256919861
tidak bisa komunikasi,3,bumble,0,negative,0.9969801306724548
capek kali daritadi suruh verifikasi uninstall aja,1,bumble,0,neutral,0.9511547088623047
bayar,1,bumble,0,positive,0.6737655401229858
teman diikur uang teman bayar,1,bumble,9,neutral,0.9869813323020935
susah,3,bumble,0,negative,0.9763525128364563
cari teman,5,bumble,5,negative,0.9993902444839478
