content,score,at,datetime,text,stem,app,postag,afterpos,0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x100,y100,label,value
Mohon maaf yah aku kasih bintang 1 nah jadi aku setiap main mobile legends keluar sedikit aja yah ataupun mama ku minjem hp pasti pas main kembali itu tuh kayak ngebug atau enda jalan sendiri bukan masalah hp kentang tapi jalan sendiri mana jalan nya cepat nah pas jalan nya cepat itu kayak ngelawan musuh ke jago tapi lawan musuh nya cuma 2 kali kadang kadang mati kayak tiga kali nah yang mati tiga kali kayak bikin gk MVP ok makasih udah baca!🌟✨🙂,1.0,2023-12-03 22:10:26,2023-12-03 22:10:26,mohon maaf ya  kasih bintang      main mobile legends    ya  mama ku minjem hp  pas main   tuh kayak ngebug  enda jalan  tidak_masalah hp kentang  jalan   jalan nya cepat  pas jalan nya cepat  kayak melawan musuh  jago  lawan musuh nya   kali kadang kadang mati kayak  kali   mati  kali kayak bikin tidak_mvp ok terima kasih  baca,mohon maaf ya kasih bintang main mobile legends ya mama ku minjem hp pas main tuh kayak ngebug enda jalan tidak masalah hp kentang jalan jalan nya cepat pas jalan nya cepat kayak lawan musuh jago lawan musuh nya kali kadang kadang mati kayak kali mati kali kayak bikin tidak mvp ok terima kasih baca,mobilelegends,"[('Ġmohon', 'B-VBI'), ('Ġmaaf', 'B-NNO'), ('Ġya', 'B-PAR'), ('Ġkasih', 'B-NNO'), ('Ġbintang', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġmobile', 'B-NNP'), ('Ġlegends', 'B-NNP'), ('Ġya', 'B-PAR'), ('Ġmama', 'B-NNO'), ('Ġku', 'B-NNP'), ('Ġmin', 'B-NNP'), ('j', 'B-NNP'), ('em', 'B-NNO'), ('Ġhp', 'B-NNO'), ('Ġpas', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġtuh', 'B-NNO'), ('Ġkayak', 'B-NNO'), ('Ġngeb', 'B-NNP'), ('ug', 'B-NNO'), ('Ġ', 'B-NNP'), ('enda', 'B-NNP'), ('Ġjalan', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġmasalah', 'B-NNO'), ('Ġhp', 'B-NNO'), ('Ġkentang', 'B-NNO'), ('Ġjalan', 'B-NNO'), ('Ġjalan', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġcepat', 'B-ADJ'), ('Ġpas', 'B-NNP'), ('Ġjalan', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġcepat', 'B-ADJ'), ('Ġkayak', 'B-NNO'), ('Ġlawan', 'B-NNO'), ('Ġmusuh', 'B-NNO'), ('Ġjago', 'B-NNO'), ('Ġlawan', 'B-NNO'), ('Ġmusuh', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġkali', 'B-NNO'), ('Ġkadang', 'B-NNO'), ('Ġkadang', 'B-NNO'), ('Ġmati', 'B-VBI'), ('Ġkayak', 'B-NNO'), ('Ġkali', 'B-NNO'), ('Ġmati', 'B-VBI'), ('Ġkali', 'B-NNO'), ('Ġkayak', 'B-NNO'), ('Ġbikin', 'B-VBT'), ('Ġtidak', 'B-NEG'), ('Ġm', 'B-NNP'), ('v', 'B-NNP'), ('p', 'B-NNP'), ('Ġok', 'B-NNP'), ('Ġterima', 'B-NNO'), ('Ġkasih', 'B-NNO'), ('Ġbaca', 'B-NNO')]", mohon maaf kasih main mamaem hp pas main tuh kayakug jalan masalah hp kentang jalan jalan jalan kayak lawan musuh jago lawan musuh kali kadang kadang mati kayak kali mati kali kayak bikin terima kasih baca,0.0,0.9770936965942384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,main; cari; lawan; hero; jaring; level; mohon; update; game; player,-21.737703,-10.132112,-24.870768,22.615538,40.524788,-5.9791813,-5.92861,20.600653,positive,0.9882823824882507
Game rusak. Gak bisa adil nentuin player kalo solo gak seimbang. Harus banget ngalamin yang namanya losetreak. Mentang mentang udah rame. Udah besar seenaknya aja gak mikirin player playernya. Main game bukannya seneng malah setres. Masih mending game COC. banyak happynya. Ini MLBB seminggu kalah terus. main kalah 5 kali menang 1 kali kalah lagi 4 kali. Kadang udah mau menang ada aja hal hal yang bikin kalah. Semakin gak jelas. Game aneh. Kalo gak bsa diperbaiki bisa ditinggal playernya.,1.0,2023-11-30 22:51:49,2023-11-30 22:51:49,game rusak tidak_bisa adil menentukan player kalo solo tidak_seimbang  banget ngalamin  namanya losetreak mentang mentang  rame     tidak_memikirkan player playernya main game  senang  setres  mending game coc  happynya  mlb seminggu kalah  main kalah  kali menang  kali kalah   kali kadang   menang      bikin kalah  tidak_jelas game aneh kalo tidak_bisa diperbaiki  ditinggal playernya,game rusak tidak bisa adil tentu player kalo solo tidak imbang banget ngalamin nama losetreak mentang mentang rame tidak pikir player playernya main game senang tres mending game coc happynya mlb minggu kalah main kalah kali menang kali kalah kali kadang menang bikin kalah tidak jelas game aneh kalo tidak bisa baik tinggal playernya,mobilelegends,"[('Ġgame', 'B-NNO'), ('Ġrusak', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġadil', 'B-ADJ'), ('Ġtentu', 'B-ADV'), ('Ġplayer', 'B-NNO'), ('Ġkalo', 'B-CSN'), ('Ġsolo', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġimbang', 'B-ADJ'), ('Ġbanget', 'B-ADV'), ('Ġngalamin', 'B-NNP'), ('Ġnama', 'B-NNO'), ('Ġlos', 'B-NNP'), ('et', 'B-NNP'), ('reak', 'B-NNP'), ('Ġment', 'B-NNP'), ('ang', 'B-NNP'), ('Ġment', 'B-NNP'), ('ang', 'B-NNP'), ('Ġrame', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġpikir', 'B-NNO'), ('Ġplayer', 'B-NNP'), ('Ġplayer', 'B-NNP'), ('nya', 'B-ART'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO'), ('Ġsenang', 'B-ADJ'), ('Ġtr', 'B-NNP'), ('es', 'B-NNO'), ('Ġmending', 'B-ADJ'), ('Ġgame', 'B-NNO'), ('Ġcoc', 'B-NNP'), ('Ġhappy', 'B-NNP'), ('nya', 'B-ART'), ('Ġml', 'B-NNP'), ('b', 'B-NNP'), ('Ġminggu', 'B-NNP'), ('Ġkalah', 'B-ADJ'), ('Ġmain', 'B-VBI'), ('Ġkalah', 'B-ADJ'), ('Ġkali', 'B-NNO'), ('Ġmenang', 'B-VBI'), ('Ġkali', 'B-NNO'), ('Ġkalah', 'B-VBI'), ('Ġkali', 'B-NNO'), ('Ġkadang', 'B-ADV'), ('Ġmenang', 'B-VBI'), ('Ġbikin', 'B-VBT'), ('Ġkalah', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġjelas', 'B-ADJ'), ('Ġgame', 'B-NNO'), ('Ġaneh', 'B-ADJ'), ('Ġkalo', 'B-CSN'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġbaik', 'B-ADJ'), ('Ġtinggal', 'B-VBI'), ('Ġplayer', 'B-NNP'), ('nya', 'B-ART')]", game player nama pikir main gamees game main kali menang kali kalah kali menang bikin kalah game tinggal,0.9108449220657348,0.0,0.0549025386571884,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-43.53957,72.65281,-30.141975,-38.158855,-4.7916327,4.422219,13.199589,-10.84939,negative,0.9984135627746582
"Game nya bagus, jaringan juga stabil Dan untuk yang bilang tim gak seimbang mungkin gak sih menurut aku karena montoon berikan team kita dan musuh itu rank nya sama kok. Memang sih ada sedikit bug, mungkin boleh diperbaiki, tapi mau gimana lagi ini game favorit aku dari 2017 sih hehehe Itu aja sih,Thankyouuuuuuuu",5.0,2023-12-13 13:51:13,2023-12-13 13:51:13,game nya bagus jaringan  stabil    bilang tim tidak_seimbang  tidak_sih    montoon  team   musuh  rank nya    sih   bug   diperbaiki      game favorit    sih hehehe   sihthankyou,game nya bagus jaring stabil bilang tim tidak imbang tidak sih montoon team musuh rank nya sih bug baik game favorit sih hehehe sihthankyou,mobilelegends,"[('Ġgame', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġbagus', 'B-ADJ'), ('Ġjaring', 'B-NNO'), ('Ġstabil', 'B-NNO'), ('Ġbilang', 'B-NNP'), ('Ġtim', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġimbang', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġsih', 'B-NNP'), ('Ġmont', 'B-NNP'), ('oon', 'B-NNP'), ('Ġteam', 'B-NNP'), ('Ġmusuh', 'B-NNP'), ('Ġrank', 'B-NNP'), ('Ġnya', 'B-ART'), ('Ġsih', 'B-NNP'), ('Ġbug', 'B-NNP'), ('Ġbaik', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġfavorit', 'B-NNO'), ('Ġsih', 'B-NNP'), ('Ġhehehe', 'B-NNP'), ('Ġsih', 'B-NNP'), ('t', 'B-NNP'), ('han', 'B-NNP'), ('k', 'B-NNP'), ('you', 'B-NNP')]", game jaring stabil tim imbang game favorit,0.6833655834197998,0.0206205733120441,0.016497666016221,0.0137103153392672,0.0117505956441164,0.0102817974984645,0.2280706316232681,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,5.3021517,-5.921879,-39.334408,34.673916,-19.54543,28.485558,-5.1189046,-8.100036,positive,0.9952529668807983
"setelah update ketika berada di dalam game entah di lobby atau ingame terkadang menghubungkan ulang padahal waktu itu ping saya sangat bagus, dan pengalaman ini sering terjadi setelah update, padahal sebelum update tidak pernah terjadi seperti ini, ini sangat mengganggu pengalaman bermain 🙏, jika ini bug mohon segera diperbaiki🙏",2.0,2023-12-23 06:36:51,2023-12-23 06:36:51,update     game   lobby  ingame terkadang menghubungkan ulang    ping   bagus  pengalaman     update   update tidak_pernah      mengganggu pengalaman bermain    bug mohon  diperbaiki,update game lobby ingame terkadang hubung ulang ping bagus alam update update tidak pernah ganggu alam main bug mohon baik,mobilelegends,"[('Ġupdate', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġlobby', 'B-NNO'), ('Ġing', 'B-NNP'), ('ame', 'B-NNP'), ('Ġterkadang', 'B-NNP'), ('Ġhubung', 'B-NNP'), ('Ġulang', 'B-NNO'), ('Ġping', 'B-NNP'), ('Ġbagus', 'B-NNP'), ('Ġalam', 'B-NNO'), ('Ġupdate', 'B-NNO'), ('Ġupdate', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġpernah', 'B-ADV'), ('Ġganggu', 'B-NNO'), ('Ġalam', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġbug', 'B-NNO'), ('Ġmohon', 'B-VBI'), ('Ġbaik', 'B-ADJ')]", update game lobby ulang alam update update ganggu alam main bug mohon,0.3603647351264953,0.5922250151634216,0.0101308682933449,0.0,0.0,0.0,0.0,0.0,0.0,1,main; cari; lawan; hero; jaring; level; mohon; update; game; player,-11.887608,12.391183,4.482431,-18.28517,24.298405,-16.575907,-4.993418,15.909636,positive,0.5949959754943848
"Ini monoton punya masalah apa dah, setiap main rank dapat tim kek gak bisa main, liat drafik musuh pada bagus beda sama tim sy, tolong mooton kalo ngasih tim itu yang bisa main, sy setiap main dapat dark sistem Mulu.",1.0,2023-12-23 23:08:31,2023-12-23 23:08:31,monoton    deh  main rank  tim kayak tidak_bisa main lihat drafik musuh  bagus beda  tim  tolong mooton kalo mengasih tim    main   main  dark sistem mulu,monoton deh main rank tim kayak tidak bisa main lihat drafik musuh bagus beda tim tolong mooton kalo asih tim main main dark sistem mulu,mobilelegends,"[('Ġmonoton', 'B-NNO'), ('Ġdeh', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġrank', 'B-NNP'), ('Ġtim', 'B-NNO'), ('Ġkayak', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmain', 'B-VBI'), ('Ġlihat', 'B-VBI'), ('Ġd', 'B-NNP'), ('rafik', 'B-NNO'), ('Ġmusuh', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġbeda', 'B-NNO'), ('Ġtim', 'B-NNO'), ('Ġtolong', 'B-NNP'), ('Ġmo', 'B-NNP'), ('oton', 'B-NNP'), ('Ġkalo', 'B-NNP'), ('Ġasih', 'B-NNO'), ('Ġtim', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġmain', 'B-VBI'), ('Ġdark', 'B-NNP'), ('Ġsistem', 'B-NNP'), ('Ġmulu', 'B-NNP')]", monoton deh main tim kayak main lihatrafik musuh beda tim asih tim main main,0.2787660956382751,0.011034321039915,0.0,0.0,0.0,0.0,0.6739527583122253,0.0,0.0,6,tim; main; lawan; musuh; imbang; sistem; game; bot; kasih; skor,27.98553,-53.74854,19.646706,48.405617,-4.1116743,33.046127,-10.1783285,-11.016396,negative,0.9949387311935425
"Sudah tahukan moonton,. Keluhan semua player itu sama. Selain jaringan yg buruk, pembagian tim juga buruk. Tidak sebanding.. Tolong disesuaikan. Itu yg perlu dan HARUS ditingkatkan 😡😡😡 Percuma grafik bagus tapi tidak bisa dimainkan, apa ini game hanya untuk dilihat saja ya ??? Tidak untuk dimainkan !!!",2.0,2023-12-03 02:42:00,2023-12-03 02:42:00,tahukan moonton keluhan  player    jaringan  buruk pembagian tim  buruk tidak_sebanding tolong disesuaikan      ditingkatkan   grafik bagus  tidak_bisa dimainkan   game     ya  tidak_untuk dimainkan,tahu moonton keluh player jaring buruk bagi tim buruk tidak banding tolong sesuai tingkat grafik bagus tidak bisa main game ya tidak untuk main,mobilelegends,"[('Ġtahu', 'B-VBI'), ('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġkeluh', 'B-NNO'), ('Ġplayer', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġburuk', 'B-ADJ'), ('Ġbagi', 'B-PPO'), ('Ġtim', 'B-NNO'), ('Ġburuk', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġbanding', 'B-NNO'), ('Ġtolong', 'B-NNP'), ('Ġsesuai', 'B-ADJ'), ('Ġtingkat', 'B-NNO'), ('Ġgrafik', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO'), ('Ġya', 'B-PAR'), ('Ġtidak', 'B-NEG'), ('Ġuntuk', 'B-PPO'), ('Ġmain', 'B-VBI')]", tahu keluh player jaring tim banding tingkat grafik main game main,0.6562477350234985,0.0138317747041583,0.0109897991642355,0.1109065562486648,0.0,0.0,0.1828689724206924,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,5.417409,-7.261385,-39.7482,35.9305,-20.032396,29.515993,-5.109891,-7.5694494,negative,0.9988401532173157
"MOONTON GAJELAS , upgrade aja terus sistemnya , sampe² udh berasa maen slot gw , menang sekali kalah puluhan kali , dikasih musuh nya yg bagus² dan kompak² , giliran tim sendiri jelek² , gw maen ML buat refreshing , ini malah di bikin stressing 🗿 , kebanyakan darksistem , sekarang ML udh beda jauh bgt sistem nya , jauh lebih jelek dari ML yg dulu , sumpah , dulu masih mending menang sekali kalah sekali , sekarang menang sekali kalah puluhan kali",1.0,2023-12-28 22:48:31,2023-12-28 22:48:31,moonton tidak_jelas  upgrade   sistemnya  sampe²  berasa main slot gue  menang  kalah puluhan kali  dikasih musuh nya  bagus²  kompak²  giliran tim  jelek²  gue main ml  refreshing     bikin stressing   kebanyakan darksistem   ml  beda  banget sistem nya    jelek  ml    sumpah    mending menang  kalah    menang  kalah puluhan kali,moonton tidak jelas upgrade sistem sampe asa main slot gue menang kalah puluh kali kasih musuh nya bagus kompak gilir tim jelek gue main ml refreshing bikin stressing banyak darksistem ml beda banget sistem nya jelek ml sumpah mending menang kalah menang kalah puluh kali,mobilelegends,"[('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġjelas', 'B-ADJ'), ('Ġupgrade', 'B-NNP'), ('Ġsistem', 'B-NNO'), ('Ġsampe', 'B-NNP'), ('Ġasa', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġslot', 'B-NNO'), ('Ġgue', 'B-NNP'), ('Ġmenang', 'B-VBI'), ('Ġkalah', 'B-VBI'), ('Ġpuluh', 'B-NNP'), ('Ġkali', 'B-NNO'), ('Ġkasih', 'B-NNO'), ('Ġmusuh', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġbagus', 'B-ADJ'), ('Ġkompak', 'B-NNP'), ('Ġgil', 'B-NNP'), ('ir', 'B-NNP'), ('Ġtim', 'B-NNO'), ('Ġjelek', 'B-ADJ'), ('Ġgue', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġml', 'B-NNP'), ('Ġrefreshing', 'B-NNP'), ('Ġbikin', 'B-VBT'), ('Ġstress', 'B-NNP'), ('ing', 'B-NNP'), ('Ġbanyak', 'B-KUA'), ('Ġdark', 'B-NNP'), ('sistem', 'B-NNP'), ('Ġml', 'B-NNP'), ('Ġbeda', 'B-NNP'), ('Ġbanget', 'B-ADV'), ('Ġsistem', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġjelek', 'B-ADJ'), ('Ġml', 'B-NNP'), ('Ġsumpah', 'B-NNP'), ('Ġmending', 'B-NNO'), ('Ġmenang', 'B-VBI'), ('Ġkalah', 'B-VBI'), ('Ġmenang', 'B-VBI'), ('Ġkalah', 'B-VBI'), ('Ġpuluh', 'B-NNP'), ('Ġkali', 'B-NNO')]", sistem asa main slot menang kalah kali kasih musuh tim main bikin sistem mending menang kalah menang kalah kali,0.0115059548988938,0.0,0.955966591835022,0.0,0.0,0.0,0.0,0.0,0.0,2,tim; hero; main; musuh; game; pakai; gamenya; grafis; skil; player,-11.889805,-16.179653,66.543,-38.017036,27.846418,21.196392,-20.829393,-0.28511512,negative,0.997054934501648
"Gw saranin hp ram 2 kebawah, berpikir-pikir lagi main game ini.soalnya selama main game ini, tingkat emosionalku naik, dari masalah saat sinyal, kadang suka keluar sendiri. Saran untuk montoon,kalau bisa di perbaiki sistem pendukung game play untuk hp"" kentang",1.0,2023-12-05 22:14:48,2023-12-05 22:14:48,gue menyarankan hp ram  kebawah berpikirpikir  main game inisoalnya  main game  tingkat emosionalku     sinyal kadang suka   saran  montoonkalau   perbaiki sistem pendukung game play  hp kentang,gue saran hp ram bawah berpikirpikir main game inisoalnya main game tingkat emosional sinyal kadang suka saran montoonkalau baik sistem dukung game play hp kentang,mobilelegends,"[('Ġgue', 'B-NNP'), ('Ġsaran', 'B-NNP'), ('Ġhp', 'B-NNP'), ('Ġram', 'B-NNP'), ('Ġbawah', 'B-NNP'), ('Ġberpikir', 'B-NNP'), ('pikir', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO'), ('Ġin', 'B-NNP'), ('iso', 'B-NNP'), ('alnya', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO'), ('Ġtingkat', 'B-NNO'), ('Ġemosional', 'B-NNO'), ('Ġsinyal', 'B-NNO'), ('Ġkadang', 'B-NNP'), ('Ġsuka', 'B-VBI'), ('Ġsaran', 'B-NNO'), ('Ġmont', 'B-NNP'), ('oon', 'B-NNP'), ('kalau', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġsistem', 'B-NNO'), ('Ġdukung', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġplay', 'B-NNP'), ('Ġhp', 'B-NNP'), ('Ġkentang', 'B-NNP')]", main game main game tingkat emosional sinyal suka saran sistem game,0.9348487257957458,0.0137744909152388,0.0109833413735032,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-66.98717,6.3771095,-46.523834,-58.30663,57.735046,-2.125442,20.18151,-12.54355,positive,0.5255796909332275
"Kepada yth MOONTON, tolong untuk sistem matchmaking nya diperbaiki lagi masa saya main dengan player yang ga niat buat main, mati dengan sengaja keluar masuk game di mode RANK sangat merugikan, untuk keseleruhan cukup baik hanya saja sistem matchmaking sangat tidak adil !",1.0,2023-12-14 19:29:11,2023-12-14 19:29:11,yth moonton tolong  sistem matchmaking nya diperbaiki    main  player  tidak_niat  main mati  sengaja  masuk game  mode rank  merugikan  keseleruhan     sistem matchmaking  tidak_adil,yth moonton tolong sistem matchmaking nya baik main player tidak niat main mati sengaja masuk game mode rank rugi keseleruhan sistem matchmaking tidak adil,mobilelegends,"[('Ġy', 'B-NNP'), ('th', 'B-NNP'), ('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġsistem', 'B-NNO'), ('Ġmatch', 'B-NNP'), ('mak', 'B-NNP'), ('ing', 'B-NNP'), ('Ġnya', 'B-PRK'), ('Ġbaik', 'B-ADJ'), ('Ġmain', 'B-VBI'), ('Ġplayer', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġniat', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġmati', 'B-VBI'), ('Ġsengaja', 'B-VBT'), ('Ġmasuk', 'B-VBI'), ('Ġgame', 'B-NNO'), ('Ġmode', 'B-NNO'), ('Ġrank', 'B-NNP'), ('Ġrugi', 'B-NNP'), ('Ġkesel', 'B-NNP'), ('er', 'B-NNP'), ('uhan', 'B-NNO'), ('Ġsistem', 'B-NNO'), ('Ġmatch', 'B-NNP'), ('mak', 'B-NNP'), ('ing', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġadil', 'B-NNO')]", sistem main niat main mati sengaja masuk game modeuhan sistem adil,0.2765620946884155,0.6720703840255737,0.0109790414571762,0.0,0.0,0.0,0.0,0.0,0.0,1,main; cari; lawan; hero; jaring; level; mohon; update; game; player,31.29655,-22.243532,1.1632388,-14.504383,25.964714,-14.930284,-5.3457108,17.075796,negative,0.9993257522583008
"Untuk moonton dimohon memperbaiki bug singalnya sering keluar² sendiri pas masuk ehh pertandingan telah selesai,skor kredit turun muluu. Terutama loading memasuki pertandingan hbs draf pick itu ngeleg banget sampe gk naik² 0% mulu bisa lagi kalo di relog tapi kalo di relog pertandingan selesai dan saya di terkena sangsi AFK",2.0,2023-12-14 05:26:01,2023-12-14 05:26:01,moonton dimohon memperbaiki bug singalnya  keluar²  pas masuk eh pertandingan  selesaiskor kredit turun mulu  loading memasuki pertandingan habis draf pick  ngeleg banget  tidak_naik²  mulu   kalo  relog  kalo  relog pertandingan selesai    terkena sangsi afk,moonton mohon baik bug singalnya keluar pas masuk eh tanding selesaiskor kredit turun mulu loading pasuk tanding habis draf pick ngeleg banget tidak naik mulu kalo relog kalo relog tanding selesai kena sangsi afk,mobilelegends,"[('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġmohon', 'B-VBI'), ('Ġbaik', 'B-ADJ'), ('Ġbug', 'B-NNO'), ('Ġsing', 'B-NNP'), ('alnya', 'B-NNP'), ('Ġkeluar', 'B-VBI'), ('Ġpas', 'B-NNP'), ('Ġmasuk', 'B-VBI'), ('Ġeh', 'B-NNP'), ('Ġtanding', 'B-NNO'), ('Ġselesa', 'B-NNP'), ('isk', 'B-NNP'), ('or', 'B-NNO'), ('Ġkredit', 'B-NNO'), ('Ġturun', 'B-VBI'), ('Ġmulu', 'B-NNO'), ('Ġloading', 'B-NNP'), ('Ġpas', 'B-NNP'), ('uk', 'B-NNP'), ('Ġtanding', 'B-NNO'), ('Ġhabis', 'B-ADV'), ('Ġdraf', 'B-NNO'), ('Ġpick', 'B-NNP'), ('Ġngel', 'B-NNP'), ('eg', 'B-NNP'), ('Ġbanget', 'B-ADV'), ('Ġtidak', 'B-NEG'), ('Ġnaik', 'B-VBI'), ('Ġmulu', 'B-NNO'), ('Ġkalo', 'B-CSN'), ('Ġrel', 'B-NNP'), ('og', 'B-NNP'), ('Ġkalo', 'B-CSN'), ('Ġrel', 'B-NNP'), ('og', 'B-NNP'), ('Ġtanding', 'B-NNP'), ('Ġselesai', 'B-VBI'), ('Ġkena', 'B-ADJ'), ('Ġsangsi', 'B-NNO'), ('Ġaf', 'B-NNP'), ('k', 'B-NNP')]", mohon bug keluar masuk tandingor kredit turun mulu tanding draf naik mulu selesai sangsi,0.4313265681266784,0.5275600552558899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,main; cari; lawan; hero; jaring; level; mohon; update; game; player,-62.266373,-32.248558,8.95871,-23.01308,22.667076,-18.374674,-4.6979733,15.03789,negative,0.9991204142570496
"Knp saya sering keluar dari game saat bermain pun selalu seperti itu, dan itu sering menyebabkan AFK, dan itu sangat menggangu waktu bermain saya, saya juga sering mengalami bug dan mslh koneksi jaringan yg tidak stabil, tolong ya buat moonton nya tolong di perbaiki lagi.",2.0,2023-12-23 19:43:35,2023-12-23 19:43:35,game  bermain        menyebabkan afk    menggangu  bermain     mengalami bug   koneksi jaringan  tidak_stabil tolong ya  moonton nya tolong  perbaiki,game main sebab afk menggangu main alami bug koneksi jaring tidak stabil tolong ya moonton nya tolong baik,mobilelegends,"[('Ġgame', 'B-NNO'), ('Ġmain', 'B-NNO'), ('Ġsebab', 'B-CSN'), ('Ġaf', 'B-NNP'), ('k', 'B-NNP'), ('Ġmenggangu', 'B-NNO'), ('Ġmain', 'B-NNO'), ('Ġalami', 'B-ADJ'), ('Ġbug', 'B-NNO'), ('Ġkoneksi', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġstabil', 'B-NNO'), ('Ġtolong', 'B-NNO'), ('Ġya', 'B-PAR'), ('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġnya', 'B-PRK'), ('Ġtolong', 'B-NNO'), ('Ġbaik', 'B-ADJ')]", game main menggangu main bug koneksi jaring stabil tolong tolong,0.9289731383323668,0.0149929067119956,0.0119760371744632,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-36.29034,93.537735,84.75003,-0.85725963,43.916317,-31.74352,19.456459,-11.51562,negative,0.8108934164047241
