content,score,at,app,postag,afterpos,0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x100,y100,label,value
lebih filter dasar agama lokasi positif fake account negatif cegah jahat kriminal akibat bumble mohon admin bumble delete fake account masuk bumble depan terima kasih,5,2023-10-19 06:58:34,bumble,"[('Ġlebih', 'B-ADJ'), ('Ġfilter', 'B-NNO'), ('Ġdasar', 'B-NNO'), ('Ġagama', 'B-NNO'), ('Ġlokasi', 'B-NNO'), ('Ġpositif', 'B-ADJ'), ('Ġfak', 'B-NNP'), ('e', 'B-NNP'), ('Ġaccount', 'B-NNP'), ('Ġnegatif', 'B-ADJ'), ('Ġcegah', 'B-NNP'), ('Ġjahat', 'B-ADJ'), ('Ġkriminal', 'B-NNP'), ('Ġakibat', 'B-PPO'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġmohon', 'B-VBI'), ('Ġadmin', 'B-NNO'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġdel', 'B-NNP'), ('ete', 'B-NNP'), ('Ġfak', 'B-NNP'), ('e', 'B-NNP'), ('Ġaccount', 'B-NNP'), ('Ġmasuk', 'B-VBI'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġdepan', 'B-NNO'), ('Ġterima', 'B-NNO'), ('Ġkasih', 'B-NNO')]", filter dasar agama lokasi mohon admin masuk depan terima kasih,0.7493240833282471,0.0151985101401805,0.0119816251099109,0.0,0.0,0.0,0.0,0.0,0.184866651892662,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,8.096988,9.93981,-1.3245504,-11.357824,6.977614,5.6452394,20.682016,-9.98659,neutral,0.552348256111145
loading ya indak tampil apa kuota jaring bagus banget uninstal instal ulang tolong baik,3,2023-08-06 05:54:35,bumble,"[('Ġloading', 'B-NNP'), ('Ġya', 'B-SYM'), ('Ġind', 'B-NNP'), ('ak', 'B-NNP'), ('Ġtampil', 'B-VBI'), ('Ġapa', 'B-PRI'), ('Ġkuota', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġbanget', 'B-ADJ'), ('Ġun', 'B-NNP'), ('instal', 'B-NNO'), ('Ġinstal', 'B-NNO'), ('Ġulang', 'B-NNO'), ('Ġtolong', 'B-NNO'), ('Ġbaik', 'B-ADJ')]", tampil kuota jaringinstal instal ulang tolong,0.8881522417068481,0.0237136594951152,0.0188533160835504,0.0157002191990613,0.0134329125285148,0.0117524256929755,0.0104464273899793,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-11.981445,36.11249,86.97316,-24.742285,-23.014574,-72.03014,26.806963,-49.464645,neutral,0.920326828956604
bumble tolong tidak lanjut premium tiba saldo gopay tarik otomatis tuju,1,2023-09-10 17:58:32,bumble,"[('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġlanjut', 'B-NNO'), ('Ġpremium', 'B-NNP'), ('Ġtiba', 'B-VBI'), ('Ġsaldo', 'B-NNO'), ('Ġg', 'B-NNP'), ('op', 'B-NNP'), ('ay', 'B-NNP'), ('Ġtarik', 'B-NNP'), ('Ġotomatis', 'B-ADJ'), ('Ġtuju', 'B-NNP')]", lanjut tiba saldo,0.054922018200159,0.5485191345214844,0.2753938436508178,0.0274188034236431,0.0235019288957119,0.0205624178051948,0.0182776227593421,0.0164498388767242,0.0149543937295675,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,-89.59515,45.81973,43.29383,16.841372,-28.244495,-9.906947,-22.218525,-12.385186,neutral,0.9961362481117249
premium habis tanggal tanggal tidak tenggak bumble tidak terupdate langgan saldo potong henti langgan minggu bumble premium henti tanggal tidak terupdate minggu mohon cerah,1,2023-07-11 14:41:20,bumble,"[('Ġpremium', 'B-NNO'), ('Ġhabis', 'B-ADV'), ('Ġtanggal', 'B-NNO'), ('Ġtanggal', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġtengg', 'B-NNO'), ('ak', 'B-NNO'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġterupdate', 'B-NNP'), ('Ġl', 'B-NNO'), ('anggan', 'B-NNO'), ('Ġsaldo', 'B-NNO'), ('Ġpotong', 'B-NNO'), ('Ġhenti', 'B-NNO'), ('Ġl', 'B-NNP'), ('anggan', 'B-NNO'), ('Ġminggu', 'B-NNP'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġpremium', 'B-NNP'), ('Ġhenti', 'B-NNO'), ('Ġtanggal', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġterupdate', 'B-NNP'), ('Ġminggu', 'B-NNP'), ('Ġmohon', 'B-VBI'), ('Ġcerah', 'B-NNP')]", premium tanggal tanggal tenggak langgan saldo potong hentianggan henti tanggal mohon,0.0188107378780841,0.0139201432466506,0.926878809928894,0.0,0.0,0.0,0.0,0.0,0.0,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,1.4658568,25.5137,-32.761753,-41.932453,23.51043,-48.219227,-1.7750565,-33.474895,neutral,0.9942591190338136
aplikasi tidak jlas login susah pakai nomer telepon fb tidak bisa masuk kasih nomor akun fb,1,2023-09-22 15:58:15,bumble,"[('Ġaplikasi', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġj', 'B-NNP'), ('las', 'B-NNP'), ('Ġlogin', 'B-VBI'), ('Ġsusah', 'B-ADJ'), ('Ġpakai', 'B-VBI'), ('Ġnomer', 'B-NNO'), ('Ġtelepon', 'B-NNO'), ('Ġfb', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmasuk', 'B-VBI'), ('Ġkasih', 'B-VBI'), ('Ġnomor', 'B-NNO'), ('Ġakun', 'B-NNO'), ('Ġfb', 'B-NNP')]", aplikasi login pakai nomer telepon fb masuk kasih nomor akun,0.3649312257766723,0.0150997713208198,0.0119685810059309,0.4854805469512939,0.0969760715961456,0.0,0.0,0.0,0.0,3,gue; pakai; gambar; logo; hp; masuk; nomor; koin; kritik; login,77.798164,15.549342,-12.587016,12.236796,-10.837652,50.171173,-23.856913,17.70282,neutral,0.986676812171936
sih langgan eror konfirmasi bumble tidak bisa pakai premium coba tolong selesai tidak sampai kasih rating bintang,3,2023-05-26 09:51:22,bumble,"[('Ġsih', 'B-ADV'), ('Ġl', 'B-NNP'), ('anggan', 'B-NNO'), ('Ġeror', 'B-NNO'), ('Ġkonfirmasi', 'B-NNO'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġpakai', 'B-VBI'), ('Ġpremium', 'B-NNO'), ('Ġcoba', 'B-VBI'), ('Ġtolong', 'B-NNO'), ('Ġselesai', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġsampai', 'B-PPO'), ('Ġkasih', 'B-NNO'), ('Ġrating', 'B-NNP'), ('Ġbintang', 'B-NNP')]",anggan eror konfirmasi pakai premium coba tolong selesai kasih,0.921855926513672,0.0165019575506448,0.0131726786494255,0.0109691666439175,0.0,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-54.327164,23.348871,-41.514324,-87.64516,-35.053276,-75.72037,27.582457,-50.998096,negative,0.5754678845405579
buka profil lot banget buka chat lot benar lot banget sih,1,2023-10-10 19:24:03,bumble,"[('Ġbuka', 'B-VBI'), ('Ġprofil', 'B-NNO'), ('Ġlot', 'B-NNO'), ('Ġbanget', 'B-ADJ'), ('Ġbuka', 'B-VBI'), ('Ġchat', 'B-NNO'), ('Ġlot', 'B-NNO'), ('Ġbenar', 'B-ADJ'), ('Ġlot', 'B-NNO'), ('Ġbanget', 'B-ADJ'), ('Ġsih', 'B-NNO')]", buka profil lot buka chat lot lot sih,0.9132309556007384,0.0182981360703706,0.0146235115826129,0.0121849291026592,0.0104440571740269,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,26.847979,13.573822,-96.43589,37.98321,-33.38638,-75.3947,27.21654,-50.766182,neutral,0.5793663859367371
aplikasi tolol gara gara gua cuekin cewek gua nemu cowok telfonan gua tidak pernah dikabarin endingnya udahan jalan terimakasih bumble,1,2023-08-31 22:52:19,bumble,"[('Ġaplikasi', 'B-NNO'), ('Ġtol', 'B-NNP'), ('ol', 'B-NNP'), ('Ġgara', 'B-NNO'), ('Ġgara', 'B-NNO'), ('Ġgua', 'B-NNP'), ('Ġcuek', 'B-NNP'), ('in', 'B-NNP'), ('Ġcewek', 'B-NNO'), ('Ġgua', 'B-NNP'), ('Ġnemu', 'B-NNP'), ('Ġcowok', 'B-NNO'), ('Ġtel', 'B-NNP'), ('f', 'B-NNP'), ('onan', 'B-NNP'), ('Ġgua', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġpernah', 'B-ADV'), ('Ġdikab', 'B-VBP'), ('arin', 'B-NNP'), ('Ġendingnya', 'B-NNO'), ('Ġudah', 'B-NNP'), ('an', 'B-NNP'), ('Ġjalan', 'B-NNP'), ('Ġterimakasih', 'B-NNP'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP')]", aplikasi gara gara cewek cowok dikab endingnya,0.158889889717102,0.2781915962696075,0.0164629891514778,0.0137117579579353,0.011751196347177,0.0102821001783013,0.4950070679187774,0.0,0.0,6,kerja; biaya; bulan; app; orang; gara; atur; tipu; like; beri,58.63591,-36.32019,44.062344,-28.403227,39.96437,-27.86625,10.102837,21.156729,negative,0.9965156316757202
min tidak bisa masuk tolong bantu min instal uninstal instal uninstal tidak masuk sih kirim kode nya,2,2023-09-21 10:29:08,bumble,"[('Ġmin', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmasuk', 'B-VBI'), ('Ġtolong', 'B-NNP'), ('Ġbantu', 'B-NNO'), ('Ġmin', 'B-NNO'), ('Ġinstal', 'B-NNO'), ('Ġun', 'B-NNP'), ('instal', 'B-NNO'), ('Ġinstal', 'B-NNO'), ('Ġun', 'B-NNP'), ('instal', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġmasuk', 'B-VBI'), ('Ġsih', 'B-PAR'), ('Ġkirim', 'B-VBI'), ('Ġkode', 'B-NNO'), ('Ġnya', 'B-PRK')]", min masuk bantu min instalinstal instalinstal masuk kirim kode,0.5415905714035034,0.0165949389338493,0.3933432400226593,0.0109710684046149,0.0,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-39.090565,19.33981,-49.72812,-28.946905,18.476017,-31.238668,2.637025,-5.1907015,neutral,0.996263325214386
bumble ya loadingnya banget uninstal download loadingnya banget langgan loh,1,2023-08-06 06:05:07,bumble,"[('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġya', 'B-NNP'), ('Ġloading', 'B-NNP'), ('nya', 'B-NNP'), ('Ġbanget', 'B-NNP'), ('Ġun', 'B-NNP'), ('instal', 'B-NNO'), ('Ġdownload', 'B-NNP'), ('Ġloading', 'B-NNP'), ('nya', 'B-NNP'), ('Ġbanget', 'B-NNP'), ('Ġl', 'B-NNP'), ('anggan', 'B-NNP'), ('Ġloh', 'B-NNP')]",instal,0.6095615029335022,0.0823061615228653,0.0658139511942863,0.0548350512981414,0.0469987317919731,0.041123628616333,0.0365542285144329,0.032898798584938,0.0299079772084951,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-52.19487,12.451756,-78.20863,10.6238165,-32.60694,-46.271324,-0.2353582,3.1230457,positive,0.9976256489753724
bayar biar match cewek hadeeh payah aplikasi auto uninstall deh beda aplikasi swipe cewek match bayar,1,2023-06-09 14:41:44,bumble,"[('Ġbayar', 'B-NNO'), ('Ġbiar', 'B-CSN'), ('Ġmatch', 'B-NNP'), ('Ġcewek', 'B-NNP'), ('Ġhad', 'B-NNP'), ('e', 'B-NNP'), ('eh', 'B-NNP'), ('Ġpayah', 'B-NNP'), ('Ġaplikasi', 'B-NNO'), ('Ġauto', 'B-NNP'), ('Ġuninstall', 'B-NNP'), ('Ġdeh', 'B-NNP'), ('Ġbeda', 'B-NNP'), ('Ġaplikasi', 'B-NNO'), ('Ġsw', 'B-NNP'), ('ipe', 'B-NNP'), ('Ġcewek', 'B-NNP'), ('Ġmatch', 'B-NNP'), ('Ġbayar', 'B-NNP')]", bayar aplikasi aplikasi,0.8048269748687744,0.0411232337355613,0.0328976996243,0.0274145808070898,0.0234981775283813,0.020560897886753,0.0182763524353504,0.0164487175643444,0.0149533795192837,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-81.796715,43.285816,77.50742,4.9750776,54.009758,6.413014,18.362333,-37.85895,negative,0.9792631268501282
aplikasi bagus sayang orang like tidak sengaja swipe kiri langsung hilang permanen tolong dibenerin tidak dapat match gara swipe kiri hadehhhh,3,2023-06-08 13:14:40,bumble,"[('Ġaplikasi', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġsayang', 'B-NNP'), ('Ġorang', 'B-NNO'), ('Ġlike', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġsengaja', 'B-VBT'), ('Ġsw', 'B-NNP'), ('ipe', 'B-NNP'), ('Ġkiri', 'B-NNP'), ('Ġlangsung', 'B-ADV'), ('Ġhilang', 'B-VBI'), ('Ġpermanen', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġdib', 'B-VBP'), ('ener', 'B-NNP'), ('in', 'B-VBP'), ('Ġtidak', 'B-NEG'), ('Ġdapat', 'B-ADV'), ('Ġmatch', 'B-NNP'), ('Ġgara', 'B-NNO'), ('Ġsw', 'B-NNP'), ('ipe', 'B-NNP'), ('Ġkiri', 'B-NNP'), ('Ġhad', 'B-NNP'), ('eh', 'B-NNP'), ('hhh', 'B-NNP')]", aplikasi orang sengaja hilang dibin gara,0.2944994568824768,0.2412408590316772,0.0188208054751157,0.0156842451542615,0.0134305208921432,0.0117512457072734,0.3866257667541504,0.0,0.0,6,kerja; biaya; bulan; app; orang; gara; atur; tipu; like; beri,59.030506,-36.539936,43.50139,-28.256893,39.10059,-27.195793,10.4847975,20.081327,negative,0.7494181990623474
buka bumble lambat loading developer tolong tingkat aplikasi cepat buka aplikasi,2,2023-08-17 17:37:31,bumble,"[('Ġbuka', 'B-NNP'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġlambat', 'B-NNP'), ('Ġloading', 'B-NNP'), ('Ġdeveloper', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġtingkat', 'B-NNO'), ('Ġaplikasi', 'B-NNO'), ('Ġcepat', 'B-ADJ'), ('Ġbuka', 'B-NNP'), ('Ġaplikasi', 'B-NNO')]", tingkat aplikasi aplikasi,0.622739315032959,0.2231781780719757,0.0329183600842952,0.0274188350886106,0.0235012453049421,0.0205623414367437,0.0182775650173425,0.0164497885853052,0.0149543564766645,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,38.369274,63.44905,29.685421,61.590866,-1.931625,-23.35964,-11.019937,-14.573556,neutral,0.5920038223266602
apknya bagus guna yahg bagus tolong ya pengunanya filter banyak tidak jelas orang kesel kalo match orang cina ngajakin main trading slot ujung,4,2023-06-28 21:54:58,bumble,"[('Ġapk', 'B-NNP'), ('nya', 'B-ART'), ('Ġbagus', 'B-NNP'), ('Ġguna', 'B-NNO'), ('Ġyah', 'B-NNP'), ('g', 'B-NNP'), ('Ġbagus', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġya', 'B-NNP'), ('Ġpeng', 'B-NNP'), ('un', 'B-NNP'), ('anya', 'B-NNP'), ('Ġfilter', 'B-NNP'), ('Ġbanyak', 'B-KUA'), ('Ġtidak', 'B-NEG'), ('Ġjelas', 'B-ADJ'), ('Ġorang', 'B-NNO'), ('Ġkesel', 'B-NNP'), ('Ġkalo', 'B-CSN'), ('Ġmatch', 'B-NNP'), ('Ġorang', 'B-NNO'), ('Ġcina', 'B-NNP'), ('Ġngaj', 'B-NNP'), ('akin', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġtrading', 'B-NNP'), ('Ġslot', 'B-NNP'), ('Ġujung', 'B-NNP')]", guna orang orang main,0.0455132015049457,0.8312326073646545,0.0263224318623542,0.0219330713152885,0.0188055541366338,0.0164492856711149,0.0146214989945292,0.0131593300029635,0.0119630238041281,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,-29.017763,-47.430557,44.29512,-49.78304,-53.65662,-35.530006,-25.734858,-19.87557,negative,0.9977872371673584
langgan tanggal tanggal saldo ambil dasar aplikasi rampok,1,2023-11-11 18:54:44,bumble,"[('Ġl', 'B-NNP'), ('anggan', 'B-NNO'), ('Ġtanggal', 'B-NNO'), ('Ġtanggal', 'B-NNO'), ('Ġsaldo', 'B-NNO'), ('Ġambil', 'B-NNO'), ('Ġdasar', 'B-NNO'), ('Ġaplikasi', 'B-NNO'), ('Ġr', 'B-NNO'), ('ampok', 'B-NNO')]",anggan tanggal tanggal saldo ambil dasar aplikasi rampok,0.2610339522361755,0.0183253865689039,0.6667853593826294,0.0121882911771535,0.0104454010725021,0.0,0.0,0.0,0.0,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,-28.315126,76.44835,-33.51569,-28.582087,16.647795,-39.524815,-2.1263735,-30.719015,neutral,0.9987093210220336
langgan premium buka apk log out masuk suruh daftar verifikasi akun tidak bisa masuk tidak bisa buka rugi bayar premium akun tidak bisa pulih payahhhhh masuk daftar premium hilang blokir tidak masuk akal,1,2023-07-17 07:51:58,bumble,"[('Ġl', 'B-NNP'), ('anggan', 'B-NNO'), ('Ġpremium', 'B-NNP'), ('Ġbuka', 'B-VBI'), ('Ġapk', 'B-NNP'), ('Ġlog', 'B-NNO'), ('Ġout', 'B-NNO'), ('Ġmasuk', 'B-VBI'), ('Ġsuruh', 'B-NNO'), ('Ġdaftar', 'B-NNO'), ('Ġverifikasi', 'B-NNO'), ('Ġakun', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmasuk', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġbuka', 'B-VBI'), ('Ġrugi', 'B-NNO'), ('Ġbayar', 'B-VBI'), ('Ġpremium', 'B-NNO'), ('Ġakun', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġpulih', 'B-NNP'), ('Ġpayah', 'B-NNP'), ('hhhh', 'B-NNP'), ('Ġmasuk', 'B-VBI'), ('Ġdaftar', 'B-NNO'), ('Ġpremium', 'B-NNO'), ('Ġhilang', 'B-VBI'), ('Ġblokir', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġmasuk', 'B-VBI'), ('Ġakal', 'B-NNO')]",anggan buka log out masuk suruh daftar verifikasi akun masuk buka rugi bayar premium akun masuk daftar premium hilang blokir masuk akal,0.8125784397125244,0.0,0.0,0.0,0.1561518311500549,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,0.46952823,-38.47654,29.328455,-13.268904,17.648705,14.309409,22.16957,-41.412716,negative,0.9789204001426696
lot banget chatnya suka kirim ulang,1,2023-10-20 13:18:38,bumble,"[('Ġlot', 'B-NNP'), ('Ġbanget', 'B-NNP'), ('Ġchat', 'B-NNP'), ('nya', 'B-ART'), ('Ġsuka', 'B-NNO'), ('Ġkirim', 'B-NNO'), ('Ġulang', 'B-NNO')]", suka kirim ulang,0.5971906185150146,0.0419187322258949,0.0329083688557148,0.0274234525859355,0.0234997179359197,0.2273781448602676,0.0182772986590862,0.0164495483040809,0.0149541329592466,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-33.5005,17.8339,-58.18407,0.91019213,22.957047,30.269669,21.716667,11.85569,positive,0.9914236664772034
aplikasi cepat lihat,1,2023-10-22 21:11:39,bumble,"[('Ġaplikasi', 'B-NNO'), ('Ġcepat', 'B-ADJ'), ('Ġlihat', 'B-NNP')]", aplikasi,0.6096537113189697,0.0822469294071197,0.0657952576875686,0.0548291280865669,0.0469963364303112,0.0411217808723449,0.0365526899695396,0.0328974202275276,0.0299067460000515,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,7.3670526,119.56916,-9.6777315,-52.64223,36.646122,-5.6669497,25.695457,19.854723,positive,0.9404025673866272
aplikasi nya loadingnya,3,2023-11-11 06:31:07,bumble,"[('Ġaplikasi', 'B-NNO'), ('Ġnya', 'B-SYM'), ('Ġloading', 'B-NNP'), ('nya', 'B-SYM')]", aplikasi,0.6096537113189697,0.0822469294071197,0.0657952576875686,0.0548291280865669,0.0469963364303112,0.0411217808723449,0.0365526899695396,0.0328974202275276,0.0299067460000515,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,7.3669424,119.568726,-8.272339,-52.89185,36.29323,-4.696805,26.202196,19.266924,positive,0.9574794769287108
habis update jelek tidak bisa buka,1,2023-10-24 18:26:43,bumble,"[('Ġhabis', 'B-ADV'), ('Ġupdate', 'B-NNO'), ('Ġjelek', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġbuka', 'B-VBI')]", update buka,0.4184154570102691,0.3761410415172577,0.0438890904188156,0.0365598686039447,0.0313340313732624,0.0274170227348804,0.0243705213069915,0.021933440119028,0.0199394933879375,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,76.1106,-2.6500375,6.713658,53.63315,-12.862648,-20.54094,-14.680785,-14.153219,negative,0.9994250535964966
aplikasi sampah verif wajah tidak guna,1,2023-10-24 19:31:43,bumble,"[('Ġaplikasi', 'B-NNO'), ('Ġsampah', 'B-NNO'), ('Ġveri', 'B-NNP'), ('f', 'B-NNP'), ('Ġwajah', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġguna', 'B-NNP')]", aplikasi sampah,0.7397522330284119,0.0548430494964122,0.0438663214445114,0.0365536473691463,0.0313312858343124,0.0274148415774106,0.0243687201291322,0.0219318438321352,0.0199380367994308,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,84.28908,52.496082,24.671146,-50.996883,44.02222,23.661116,25.30179,-12.387565,negative,0.7730100750923157
cerita habis subscribe bayar ribu lot appnya tidak subscribe lancar kayak dikerjain,2,2023-08-05 14:15:31,bumble,"[('Ġcerita', 'B-NNO'), ('Ġhabis', 'B-ADV'), ('Ġsubscribe', 'B-NNP'), ('Ġbayar', 'B-VBI'), ('Ġribu', 'B-NUM'), ('Ġlot', 'B-NNO'), ('Ġapp', 'B-NNP'), ('nya', 'B-ART'), ('Ġtidak', 'B-NEG'), ('Ġsubscribe', 'B-NNP'), ('Ġlancar', 'B-ADJ'), ('Ġkayak', 'B-NNO'), ('Ġdik', 'B-VBP'), ('erjain', 'B-VBP')]", cerita bayar lot kayak dikerjain,0.8697189688682556,0.0275227911770343,0.0219630487263202,0.018286295235157,0.0156709589064121,0.0137108620256185,0.0121872536838054,0.0109684914350509,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,11.283514,58.762714,-1.8001456,-80.4352,-2.2960522,-73.75727,26.158398,-48.32477,negative,0.998621702194214
match tidak muncul daftar match nya chat tidak ada masuk satu sih,2,2023-08-20 18:16:41,bumble,"[('Ġmatch', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġmuncul', 'B-VBI'), ('Ġdaftar', 'B-NNO'), ('Ġmatch', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġchat', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġmasuk', 'B-VBI'), ('Ġsatu', 'B-NUM'), ('Ġsih', 'B-ADV')]", muncul daftar match chat masuk,0.8695356249809265,0.0277395062148571,0.0219440646469593,0.0182823222130537,0.0156675800681114,0.0137086892500519,0.0121854245662689,0.0109669147059321,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,80.64321,21.425425,-0.97097045,-76.985725,-2.6114557,-72.56958,26.149883,-48.30638,negative,0.8506285548210144
fitur batas apl tidak guna guna gratis tidak harap nikmat aplikasi bayar premium,1,2023-06-21 20:33:38,bumble,"[('Ġfitur', 'B-NNO'), ('Ġbatas', 'B-NNO'), ('Ġap', 'B-NNP'), ('l', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġguna', 'B-NNO'), ('Ġguna', 'B-NNO'), ('Ġgratis', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġharap', 'B-VBI'), ('Ġnikmat', 'B-ADJ'), ('Ġaplikasi', 'B-NNO'), ('Ġbayar', 'B-VBI'), ('Ġpremium', 'B-NNO')]", fitur batas guna guna harap aplikasi bayar premium,0.913159966468811,0.0183647777885198,0.0146262636408209,0.0121852960437536,0.0104441186413168,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,42.227745,-4.81999,-96.17513,37.80397,-33.37666,-75.39331,27.219542,-50.762104,neutral,0.9651820659637452
sebel banget masuk upload foto,3,2023-09-10 09:44:46,bumble,"[('Ġsebel', 'B-NNP'), ('Ġbanget', 'B-ADV'), ('Ġmasuk', 'B-VBI'), ('Ġupload', 'B-NNP'), ('Ġfoto', 'B-NNP')]", masuk,0.6095519065856934,0.0823214501142501,0.0657968148589134,0.0548540614545345,0.0469966083765029,0.0411219336092472,0.0365528203547,0.0328975319862365,0.0299068484455347,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-43.364502,21.753483,-22.899265,-75.052444,-10.119745,-59.309868,-1.3839897,3.3980544,negative,0.9964505434036256
buka bumble loading tidak bisa buka jarak suka aco filter,2,2023-08-06 07:32:12,bumble,"[('Ġbuka', 'B-VBI'), ('Ġb', 'B-NNP'), ('umble', 'B-NNP'), ('Ġloading', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġbuka', 'B-VBI'), ('Ġjarak', 'B-NNO'), ('Ġsuka', 'B-VBI'), ('Ġac', 'B-NNP'), ('o', 'B-NNP'), ('Ġfilter', 'B-NNP')]", buka buka jarak suka,0.4996041357517242,0.0329093299806118,0.0263229254633188,0.0219327360391616,0.0187990237027406,0.1659269034862518,0.014621396549046,0.20792056620121,0.0119629548862576,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-26.432722,40.98451,38.399742,-2.2369847,20.471106,-3.160112,-5.155993,-3.388995,negative,0.9805835485458374
